,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Chris Sale,Boston Red Sox,Detroit Tigers,0,5.0,4,3,3,3,7,1
1,1,John Schreiber,Boston Red Sox,Detroit Tigers,0,1.0,0,0,0,1,1,0
2,2,Chris Martin,Boston Red Sox,Detroit Tigers,0,1.0,1,0,0,0,0,0
3,3,Ryan Brasier,Boston Red Sox,Detroit Tigers,0,1.0,1,0,0,1,1,0
4,4,Kenley Jansen,Boston Red Sox,Detroit Tigers,0,1.0,0,0,0,0,0,0
5,5,Spencer Turnbull,Detroit Tigers,Boston Red Sox,1,5.2,5,5,5,2,1,1
6,6,José Cisnero,Detroit Tigers,Boston Red Sox,1,1.1,1,1,1,0,1,1
7,7,Mason Englert,Detroit Tigers,Boston Red Sox,1,1.1,1,0,0,1,1,0
8,8,Alex Lange,Detroit Tigers,Boston Red Sox,1,0.2,0,0,0,1,0,0
9,0,Alex Wood,San Francisco Giants,Chicago White Sox,0,3.0,6,3,1,2,3,0
10,1,Jakob Junis,San Francisco Giants,Chicago White Sox,0,4.0,2,0,0,2,4,0
11,2,John Brebbia,San Francisco Giants,Chicago White Sox,0,1.0,0,0,0,0,2,0
12,3,Matt Beaty,San Francisco Giants,Chicago White Sox,0,1.0,3,3,3,1,1,0
13,4,Lance Lynn,Chicago White Sox,San Francisco Giants,1,4.1,9,8,8,3,5,3
14,5,José Ruiz,Chicago White Sox,San Francisco Giants,1,1.2,2,2,2,1,1,1
15,6,Gregory Santos,Chicago White Sox,San Francisco Giants,1,2.0,5,2,2,0,3,0
16,7,Hanser Alberto,Chicago White Sox,San Francisco Giants,1,1.0,4,4,4,1,0,1
17,0,Kevin Gausman,Toronto Blue Jays,Kansas City Royals,0,6.0,4,0,0,2,7,0
18,1,Anthony Bass,Toronto Blue Jays,Kansas City Royals,0,1.0,0,0,0,0,2,0
19,2,Trevor Richards,Toronto Blue Jays,Kansas City Royals,0,0.0,2,3,3,1,0,1
20,3,Tim Mayza,Toronto Blue Jays,Kansas City Royals,0,0.1,2,0,0,0,0,0
21,4,Yimi García,Toronto Blue Jays,Kansas City Royals,0,0.2,0,0,0,0,2,0
22,5,Adam Cimber,Toronto Blue Jays,Kansas City Royals,0,1.0,0,0,0,0,1,0
23,6,Jordan Lyles,Kansas City Royals,Toronto Blue Jays,1,5.2,8,5,5,0,9,2
24,7,Amir Garrett,Kansas City Royals,Toronto Blue Jays,1,0.1,0,0,0,0,1,0
25,8,Jose Cuas,Kansas City Royals,Toronto Blue Jays,1,2.0,3,1,1,0,1,0
26,9,Scott Barlow,Kansas City Royals,Toronto Blue Jays,1,1.0,0,0,0,0,1,0
27,0,Josiah Gray,Washington Nationals,Colorado Rockies,0,6.0,8,1,1,1,6,0
28,1,Mason Thompson,Washington Nationals,Colorado Rockies,0,2.0,1,0,0,0,3,0
29,2,Kyle Freeland,Colorado Rockies,Washington Nationals,1,6.2,4,0,0,2,5,0
30,3,Justin Lawrence,Colorado Rockies,Washington Nationals,1,1.1,2,0,0,0,1,0
31,4,Pierce Johnson,Colorado Rockies,Washington Nationals,1,1.0,0,0,0,0,2,0
32,0,Blake Snell,San Diego Padres,Atlanta Braves,0,3.2,6,4,4,4,2,1
33,1,Domingo Tapia,San Diego Padres,Atlanta Braves,0,1.1,1,0,0,2,2,0
34,2,Steven Wilson,San Diego Padres,Atlanta Braves,0,2.0,0,0,0,1,2,0
35,3,Tim Hill,San Diego Padres,Atlanta Braves,0,1.0,4,2,2,0,1,0
36,4,Nabil Crismatt,San Diego Padres,Atlanta Braves,0,0.2,2,1,1,0,0,0
37,5,Spencer Strider,Atlanta Braves,San Diego Padres,1,5.0,4,3,3,3,9,1
38,6,Lucas Luetge,Atlanta Braves,San Diego Padres,1,1.0,1,1,1,1,0,1
39,7,Nick Anderson,Atlanta Braves,San Diego Padres,1,1.0,0,0,0,0,1,0
40,8,Kirby Yates,Atlanta Braves,San Diego Padres,1,1.0,1,2,2,2,1,0
41,9,A.J. Minter,Atlanta Braves,San Diego Padres,1,1.0,1,0,0,1,1,0
42,0,Dustin May,Los Angeles Dodgers,Arizona Diamondbacks,0,6.0,2,1,1,2,5,0
43,1,Alex Vesia,Los Angeles Dodgers,Arizona Diamondbacks,0,0.1,2,1,1,0,0,0
44,2,Yency Almonte,Los Angeles Dodgers,Arizona Diamondbacks,0,0.2,0,0,0,1,0,0
45,3,Phil Bickford,Los Angeles Dodgers,Arizona Diamondbacks,0,1.0,1,0,0,0,2,0
46,4,Evan Phillips,Los Angeles Dodgers,Arizona Diamondbacks,0,1.0,0,0,0,0,1,0
47,5,Merrill Kelly,Arizona Diamondbacks,Los Angeles Dodgers,1,5.2,6,4,2,4,4,0
48,6,Kyle Nelson,Arizona Diamondbacks,Los Angeles Dodgers,1,1.0,1,1,1,0,1,1
49,7,Kevin Ginkel,Arizona Diamondbacks,Los Angeles Dodgers,1,1.1,0,0,0,0,1,0
50,8,Carlos Vargas,Arizona Diamondbacks,Los Angeles Dodgers,1,1.0,0,0,0,2,2,0
